message_text,category,subcategory,language
"Dear Citizen, your appointment for Dose 1 is confirmed for 01-Mar-2026 at Apollo Hospital, Delhi. Carry your ID proof. - COWIN",Digital_Arrest_Legitimate,Vaccination_Update,English
Congratulations! You have been successfully vaccinated with Dose 2. Download your certificate from https://selfregistration.cowin.gov.in - COWIN,Digital_Arrest_Legitimate,Vaccination_Update,English
CoWIN: Precaution Dose is now available for all adults. Book your slot on the CoWIN portal or via Aarogya Setu app. - COWIN,Digital_Arrest_Legitimate,Vaccination_Update,English
Your Aadhaar is linked to a terror funding case in HDFC bank. Press 1 to speak to the Crime Branch.,Digital_Arrest,Terror_Funding,English
We will stop your children's travel and jobs if you do not give us the money now.,Digital_Arrest,Threat_Family,English
This is a national security case. You must stay in a closed room and remain on this video call for interrogation.,Digital_Arrest,National_Security,English
NOTICE: Your net banking will be deactivated today. Please update your profile details.,KYC_Suspension,Profile_Update,English
Hi! Your shipment from Myntra with ID 12345678 is out for delivery. Give PIN 5566 to the agent only if you receive the order. - DLHVRY,Courier_Legitimate,Out for Delivery,English
Your Delhivery shipment 987654321 from AJIO has been picked up. Track: https://dlvry.in/t/9876 - DELHI,Courier_Legitimate,Tracking Alert,English
"Hi, your Myntra order is out for delivery. Help our agent find you better: https://dlvry.in/l/123 - DELHI",Courier_Legitimate,Out for Delivery,English
"Hi, your shipment 123456789 from Nykaa has reached the nearest facility and will be out for delivery soon. - DLHVRY",Courier_Legitimate,Tracking Alert,English
Delhivery: Your shipment from Zivame is out for delivery. Pay Rs 899 via Cash/QR to the agent. - DLHVRY,Courier_Legitimate,Out for Delivery,English
Bonus! 50 SuperCoins credited for using Flipkart Axis Bank Credit Card on your last order.,Lottery_Legitimate,Flipkart_SuperCoins,English
You have earned 10 SuperCoins on your recent purchase. Check your balance on the Flipkart app.,Lottery_Legitimate,Flipkart_SuperCoins,English
You earned 5 SuperCoins for playing daily quiz on Flipkart. Keep playing!,Lottery_Legitimate,Flipkart_SuperCoins,English
"Your Flipkart order for 'Realme C53' was delivered to Security. If not received, please check with your gate. - FKRT",Courier_Legitimate,Delivery Confirmation,English
OTP for your Flipkart delivery of 'Puma T-shirt' is 8877. Share this only with the delivery partner. - FKRT,Courier_Legitimate,Out for Delivery,English
"Ordered! Your Flipkart order for 'Samsung M34' is placed. It will reach you by Wed, 4th Mar. - FKRT",Courier_Legitimate,Order Update,English
Congrats! 20 SuperCoins have been credited to your account for your contribution on Flipkart.,Lottery_Legitimate,Flipkart_SuperCoins,English
Congrats! 50 SuperCoins have been credited to your account for order OD123456789.,Lottery_Legitimate,Flipkart_SuperCoins,English
Flipkart: Your order for 'Prestige Cooker' is out for delivery. Agent Suresh will contact you soon. - FKRT,Courier_Legitimate,Out for Delivery,English
Flipkart: 100 SuperCoins credited for your Flipkart Plus milestone. Total: 450.,Lottery_Legitimate,Flipkart_SuperCoins,English
Out for Delivery! Your Flipkart order for 'Nike Shoes' will be delivered today by Ramesh. Share PIN 1234 only at delivery. - FKRT,Courier_Legitimate,Out for Delivery,English
Hi! 8 Job recommendations for 'Marketing Manager' in Mumbai. View here: https://foundit.in/j/987 - Foundit (formerly Monster),Job_Legitimate,Job_Alert,English
Foundit Alert: Hiring for 'Business Analyst' at Cognizant. Salary: 8-12 LPA. Apply: https://foundit.in/j/443 - Foundit,Job_Legitimate,Job_Alert,English
Part-time job offer: Earn extra income by reviewing movies on IMDb. Contact our manager on Telegram.,Job_Scam,Movie_Review,English
My name is [Name] from [Company]. We are looking for remote workers to boost SEO visibility. Are you interested?,Job_Scam,SEO_Boost,English
VIP Level 2 Task: Invest Rs 5000 and receive Rs 7500 plus a bonus. Limited spots available!,Job_Scam,VIP_Task,English
"Hello, my name is XXXXXX. Our company works with TikTok merchants who are willing to pay to increase subscriptions. You can earn 300-800 euros every day.",Job_Scam,TikTok_Likes,English
Get paid for your time! Earn money just by liking and sharing TikTok videos. Start today.,Job_Scam,TikTok_Likes,English
Earn Rs 3000-5000 per day by rating hotels on Google. No experience needed. Join our team now!,Job_Scam,Google_Review,English
VIP Task: Send Rs 1000 and get Rs 1500 cashback within 10 minutes. 100% Guaranteed.,Job_Scam,Investment_Task,English
We need many people to participate in the short video promotion bonus event and like TikTok content. Each video can earn you 3 euros.,Job_Scam,Bonus_Event,English
Work from Home Opportunity: Earn a steady income by following Instagram influencers. Contact [Number].,Job_Scam,Instagram_Task,English
Get paid for adding products to your eBay shopping cart. Start your first task now and earn Rs 200.,Job_Scam,eBay_Task,English
Boost your income! Participate in our survey and earn Rs 500 daily. Sign up here: [Link],Job_Scam,Survey_Task,English
Welcome to our team! Complete 3 tasks to earn your first commission of Rs 150.,Job_Scam,Trust_Building,English
"This is the easiest part-time job, just go to the link (TikTok), like the video, take a photo and send it to us.",Job_Scam,TikTok_Task,English
Earn Rs 500 instantly! Just follow this link and subscribe to these 3 YouTube channels.,Job_Scam,YouTube_Task,English
Earn money by watching YouTube videos and giving 5-star ratings to hotels. Contact us on Telegram for details.,Job_Scam,YouTube_Task,English
"Hello, you have been selected to receive a $5 voucher as a user of TikTok. Add this number on WhatsApp.",Job_Scam,Voucher_Hook,English
"Urgent Hiring: 50 open positions for online product boosters. Work from home, Rs 2000 per day.",Job_Scam,Product_Booster,English
GSTR-1 for GSTIN 27AAAAA0000A1Z5 for Feb-2026 has been successfully filed. Check portal for summary. - GSTN,Tax_Legitimate,GST_Return_Filing,English
"GST: Payment of Rs. 15,000 for GSTIN 27AAAAA0000A1Z5 via CPIN 26021234567890 is successful. - GSTN",Tax_Legitimate,Tax_Payment_Confirmation,English
GSTR-3B for GSTIN 27AAAAA0000A1Z5 for the month of Jan-2026 has been successfully filed on 20-Feb-2026. ARN is AA270226998877.,Tax_Legitimate,GST_Return_Filing,English
GST: Registration for ARN AA2702261122334 is under process. You may be required to provide additional info. Check portal. - GSTN,Tax_Legitimate,GST_Registration,English
GST: 998877 is your OTP for GST portal login for User ID TAXUSER01. Do not share with anyone for security reasons. - GSTN,Tax_Legitimate,OTP_Alert,English
GST: Your application for registration (ARN AA2702261234567) has been approved. Your GSTIN is 27AAAAA0000A1Z5. Welcome to GST.,Tax_Legitimate,GST_Registration,English
GST: Your GST registration has been cancelled as per your request (ARN AA2701260011223). - GSTN,Tax_Legitimate,GST_Registration,English
GST: Form GSTR-2B for the month of Feb-2026 is generated for your GSTIN. View details on the dashboard. - GSTN,Tax_Legitimate,GST_Return_Filing,English
"Dear Candidate, thank you for attending the interview at HCLTech. Your results will be communicated within 7 working days. - HCLTCH",Job_Legitimate,Interview_Status,English
"HDFC Bank: Walk-in interview for 'Sales Officer' on 01-Mar-2026, 10 AM at HDFC Bank, Sector 18, Noida. Carry 2 copies of CV. - HDFCBK",Job_Legitimate,Interview_Call,English
"Dear Customer, 540 reward points have been credited against the 5% category on your Millennia Card.",Lottery_Legitimate,Credit_Card_Rewards,English
1000 Reward Points Credited for your HDFC Bank Credit Card XX1234. Your total points are 4500.,Lottery_Legitimate,Credit_Card_Rewards,English
HDFC Bank: Rs 500.00 debited from a/c **1234 on 28-02-26 to VPA airtel.pay@upi (Ref 605900112). Report unauthorized txn at hdfcbank.com.,KYC_Legitimate,UPI Confirmation,English
HDFC Bank: Your monthly e-statement for A/c XX7766 for the month of Jan-2026 has been sent to your registered email ID.,KYC_Legitimate,Account Statement,English
HDFC Bank: Rs 1500.00 debited from a/c **1234 on 28-02-26 to VPA merchant@upi (Ref No 605912345). Not you? Call 18002586161.,KYC_Legitimate,Debit Transaction,English
"HDFC Bank: Rs 2500.00 spent on Card ending 4321 at RELIANCE RETAIL on 28-02-26 14:30:15. Avl Lmt: Rs 75,000. Not you? Call 18002586161.",KYC_Legitimate,Credit Transaction,English
Your HDFC Bank Credit Card XX9988 statement for Feb-2026 is generated. Total Amt Due: Rs 12450.00. Min Amt Due: Rs 625.00. Due Date: 15-Mar-26.,KYC_Legitimate,Account Statement,English
HDFC Bank: Rs 200.00 debited from a/c **1234 for your recharge of 9876543210. Ref: 60601234. Not you? Report at hdfcbank.com/report.,KYC_Legitimate,Debit Transaction,English
HDFC Bank: Credit Alert! Rs 1200.00 credited to a/c **1234 on 28-02-26 from VPA anjali@okicici (UPI Ref 605944332).,KYC_Legitimate,Credit Transaction,English
Your FedEx shipment #98765 is pending. Pay Rs 15 to authorize delivery.,Courier_Scam,Authority_Fee,English
Parcel Notification: A parcel is waiting for you. Please confirm your details to receive it.,Courier_Scam,Verification,English
Delivery Failed: We could not reach you. Reschedule your delivery at [Link],Courier_Scam,Failed_Contact,English
Parcel Status: Delayed. Pay Rs 10 to expedite delivery to your location.,Courier_Scam,Expedite_Fee,English
Delivery Confirmation: Your package is arriving today. Confirm your identity at [Link],Courier_Scam,Identity_Verification,English
Congrats! 2000 Bonus Reward Points credited to your ICICI Bank Credit Card XX9012.,Lottery_Legitimate,Credit_Card_Rewards,English
889900 is the OTP to login to your ICICI Bank NetBanking. Valid for 100 seconds. Do not share this with anyone even if they claim to be from the Bank.,KYC_Legitimate,OTP,English
"Dear Customer, your ICICI Bank a/c XX123 is debited for Rs 2000 on 28-FEB-26. Info: BIL*Electricity. Total Avail Bal is Rs 45000.",KYC_Legitimate,Debit Transaction,English
OTP for adding Payee XXXXX8899 on ICICI Bank NetBanking is 776655. Valid for 4 mins. Do not share OTP with anyone.,KYC_Legitimate,OTP,English
"Dear Customer, Re-KYC for your ICICI Bank Account XX889 is successfully completed through Video KYC. No further action is required.",KYC_Legitimate,KYC Confirmation,English
"Dear Customer, your ICICI Bank Credit Card XX1122 statement for January 2026 is now available. Log in to iMobile Pay to view/pay.",KYC_Legitimate,Account Statement,English
"Dear Customer, your IDFC FIRST Bank Account XX112 has a balance of Rs 5,600.20 as of 28-Feb. To get a mini statement, SMS MSTMT to 5676732.",KYC_Legitimate,Balance Alert,English
IT Dept: 223344 is the OTP for linking Aadhaar with PAN XXXXX4455X. Valid for 15 mins. - IT Dept,Tax_Legitimate,OTP_Alert,English
"Dear Taxpayer, your PAN XXXXX1234X is now successfully linked with Aadhaar. - IT Dept",Tax_Legitimate,General_Notification,English
"Dear Taxpayer, your grievance with Ref No 123456 has been resolved. Please login to the portal to view the resolution. - IT Dept",Tax_Legitimate,General_Notification,English
654321 is the OTP for e-Filing login for PAN XXXXX1234X. It is valid for 10 minutes. Please do not share this with anyone. - IT Dept,Tax_Legitimate,OTP_Alert,English
"Dear Customer, TDS of Rs 450.00 has been deducted by BANK OF BARODA for Q3 of FY 2025-26 on PAN XXXXX1122X. - IT Dept",Tax_Legitimate,TDS_Alert,English
IT Dept: Your request for Rectification for AY 2024-25 has been successfully submitted. Ack No: 9876543210. - IT Dept,Tax_Legitimate,General_Notification,English
IT Dept: Your ITR for AY 2025-26 and PAN XXXXX1234X has been successfully filed. Please e-verify if not done yet. - Income Tax Dept,Tax_Legitimate,ITR_Filing_Confirmation,English
IT Dept: Your request for refund reissue for AY 2024-25 has been submitted successfully. Ack No: 1122334455.,Tax_Legitimate,Refund_Notification,English
IT Dept: 112233 is the OTP for e-verification of your Income Tax Return. Valid for 15 minutes. - IT Dept,Tax_Legitimate,OTP_Alert,English
Income Tax Dept: 778899 is your OTP to download Form 26AS. Valid for 15 minutes. - IT Dept,Tax_Legitimate,OTP_Alert,English
"Dear Taxpayer, your Annual Information Statement (AIS) is now available for viewing on the e-Filing portal. - IT Dept",Tax_Legitimate,General_Notification,English
"Dear Taxpayer, your e-Vault has been enabled for PAN XXXXX1234X. Login to e-Filing portal to manage security settings. - IT Dept",Tax_Legitimate,Account_Security,English
IT Dept: 445566 is the OTP to reset your e-Filing password for PAN XXXXX9988X. Valid for 10 mins. - IT Dept,Tax_Legitimate,OTP_Alert,English
"Dear Taxpayer, your ITR for AY 2025-26 is pending for e-verification. Please e-verify to avoid processing delays. - IT Dept",Tax_Legitimate,ITR_Filing_Confirmation,English
"Dear Taxpayer, please update your latest mobile number and email ID in your e-Filing profile to receive important alerts. - IT Dept",Tax_Legitimate,General_Notification,English
IT Dept: Your ITR for AY 2024-25 has been processed. Please check your registered email for Intimation u/s 143(1). - IT Dept,Tax_Legitimate,ITR_Processing_Alert,English
IT Dept: Your ITR for AY 2025-26 (E-filing Ack No 1234567890) has been successfully e-verified. No further action is required.,Tax_Legitimate,ITR_Filing_Confirmation,English
Article No RD001122334IN booked at New Delhi GPO on 28/02/2026. Track at www.indiapost.gov.in - India Post,Courier_Legitimate,Booking,English
